,usual,proper,complete,1,convenient,convenient.1,nonprob,recommended,recommend
0,usual,proper,complete,1,convenient,convenient,nonprob,priority,priority
1,usual,proper,complete,ERRORABC123!?,convenient,convenient,nonprob,not_recom,not_recom
2,usual,proper,complete,1,convenient,convenient,slightly_prob,recommended,recommend
3,ERRORABC123!?,proper,complete,1,convenient,convenient,slightly_prob,priority,priority
4,usual,proper,complete,1,convenient,convenient,slightly_prob,not_recom,not_recom
5,usual,proper,complete,1,convenient,convenient,problematic,recommended,priority
6,usual,proper,complete,1,convenient,convenient,ERRORABC123!?,ERRORABC123!?,priority
7,usual,proper,complete,1,convenient,convenient,problematic,not_recom,not_recom
8,usual,proper,ERRORABC123!?,1,convenient,inconv,nonprob,recommended,very_recom
9,usual,proper,complete,1,ERRORABC123!?,inconv,nonprob,priority,priority
10,usual,proper,complete,1,convenient,inconv,nonprob,not_recom,not_recom
11,usual,proper,complete,1,convenient,ERRORABC123!?,slightly_prob,recommended,very_recom
12,usual,proper,complete,1,convenient,inconv,slightly_prob,priority,priority
13,usual,proper,complete,1,convenient,inconv,slightly_prob,not_recom,not_recom
14,usual,proper,complete,1,convenient,inconv,problematic,recommended,priority
15,usual,proper,complete,1,convenient,inconv,problematic,priority,priority
16,usual,proper,complete,1,ERRORABC123!?,ERRORABC123!?,problematic,not_recom,not_recom
17,ERRORABC123!?,proper,complete,1,less_conv,convenient,nonprob,recommended,very_recom
18,usual,proper,complete,1,less_conv,convenient,ERRORABC123!?,priority,priority
19,usual,proper,complete,1,less_conv,convenient,ERRORABC123!?,ERRORABC123!?,not_recom
20,usual,proper,complete,1,less_conv,convenient,slightly_prob,ERRORABC123!?,very_recom
21,ERRORABC123!?,proper,ERRORABC123!?,1,less_conv,convenient,slightly_prob,priority,priority
22,usual,proper,complete,ERRORABC123!?,ERRORABC123!?,convenient,slightly_prob,not_recom,not_recom
23,usual,proper,complete,1,less_conv,convenient,problematic,recommended,priority
24,usual,proper,complete,ERRORABC123!?,less_conv,convenient,problematic,priority,priority
25,usual,proper,complete,1,less_conv,convenient,problematic,ERRORABC123!?,not_recom
26,usual,proper,complete,1,less_conv,inconv,ERRORABC123!?,recommended,ERRORABC123!?
27,usual,proper,complete,1,less_conv,inconv,nonprob,priority,priority
28,usual,proper,complete,1,less_conv,inconv,nonprob,not_recom,not_recom
29,ERRORABC123!?,proper,complete,1,less_conv,inconv,ERRORABC123!?,recommended,very_recom
30,usual,proper,complete,1,less_conv,inconv,slightly_prob,priority,priority
31,usual,proper,complete,1,less_conv,inconv,slightly_prob,not_recom,not_recom
32,usual,proper,complete,1,less_conv,inconv,problematic,ERRORABC123!?,priority
33,usual,proper,complete,1,less_conv,inconv,problematic,ERRORABC123!?,ERRORABC123!?
34,usual,ERRORABC123!?,complete,1,ERRORABC123!?,inconv,problematic,not_recom,not_recom
35,ERRORABC123!?,proper,complete,1,critical,convenient,ERRORABC123!?,recommended,very_recom
36,usual,proper,complete,ERRORABC123!?,ERRORABC123!?,convenient,nonprob,priority,priority
37,usual,proper,complete,1,critical,convenient,nonprob,not_recom,not_recom
38,usual,proper,complete,1,critical,ERRORABC123!?,slightly_prob,ERRORABC123!?,very_recom
39,usual,proper,complete,ERRORABC123!?,critical,ERRORABC123!?,slightly_prob,priority,priority
40,usual,proper,complete,1,critical,convenient,slightly_prob,not_recom,not_recom
41,usual,proper,complete,ERRORABC123!?,critical,convenient,ERRORABC123!?,ERRORABC123!?,priority
42,ERRORABC123!?,proper,complete,1,critical,convenient,problematic,ERRORABC123!?,priority
43,usual,proper,ERRORABC123!?,1,critical,convenient,problematic,not_recom,not_recom
44,usual,ERRORABC123!?,complete,ERRORABC123!?,critical,inconv,nonprob,recommended,very_recom
45,usual,proper,ERRORABC123!?,1,critical,ERRORABC123!?,nonprob,priority,priority
46,usual,proper,complete,1,critical,inconv,nonprob,not_recom,ERRORABC123!?
47,usual,proper,complete,1,critical,inconv,slightly_prob,recommended,very_recom
48,usual,proper,ERRORABC123!?,1,critical,inconv,slightly_prob,priority,priority
49,usual,proper,complete,1,critical,inconv,slightly_prob,not_recom,ERRORABC123!?
50,usual,proper,complete,1,critical,inconv,problematic,recommended,priority
51,usual,proper,complete,1,critical,inconv,problematic,priority,ERRORABC123!?
52,usual,proper,complete,1,critical,inconv,problematic,not_recom,not_recom
53,usual,proper,ERRORABC123!?,2,convenient,convenient,nonprob,recommended,very_recom
54,usual,proper,complete,2,convenient,convenient,ERRORABC123!?,priority,priority
55,ERRORABC123!?,proper,complete,2,convenient,convenient,nonprob,not_recom,not_recom
56,usual,proper,complete,2,convenient,convenient,ERRORABC123!?,recommended,very_recom
57,usual,proper,complete,2,convenient,convenient,slightly_prob,priority,priority
58,usual,proper,complete,2,convenient,convenient,slightly_prob,not_recom,not_recom
59,usual,proper,ERRORABC123!?,2,convenient,convenient,problematic,recommended,priority
60,usual,proper,complete,2,convenient,convenient,problematic,priority,priority
61,usual,proper,complete,2,convenient,convenient,problematic,not_recom,not_recom
62,usual,ERRORABC123!?,complete,ERRORABC123!?,convenient,inconv,nonprob,ERRORABC123!?,very_recom
63,usual,proper,complete,2,convenient,inconv,nonprob,priority,priority
64,usual,proper,complete,2,convenient,ERRORABC123!?,nonprob,not_recom,not_recom
65,usual,proper,complete,ERRORABC123!?,convenient,inconv,slightly_prob,recommended,very_recom
66,usual,ERRORABC123!?,complete,ERRORABC123!?,convenient,inconv,slightly_prob,priority,priority
67,usual,proper,complete,2,convenient,inconv,slightly_prob,not_recom,not_recom
68,usual,ERRORABC123!?,complete,2,convenient,inconv,problematic,recommended,priority
69,usual,ERRORABC123!?,complete,2,convenient,inconv,problematic,ERRORABC123!?,priority
70,usual,proper,complete,2,convenient,inconv,problematic,not_recom,not_recom
71,usual,proper,complete,2,less_conv,convenient,nonprob,ERRORABC123!?,very_recom
72,usual,proper,complete,2,ERRORABC123!?,convenient,nonprob,priority,priority
73,usual,proper,complete,2,less_conv,convenient,nonprob,not_recom,not_recom
74,ERRORABC123!?,proper,complete,2,less_conv,convenient,slightly_prob,recommended,very_recom
75,usual,proper,ERRORABC123!?,2,less_conv,convenient,slightly_prob,priority,priority
76,usual,proper,complete,2,less_conv,convenient,slightly_prob,not_recom,ERRORABC123!?
77,usual,proper,complete,2,less_conv,convenient,problematic,recommended,priority
78,usual,proper,complete,2,less_conv,convenient,problematic,priority,priority
79,ERRORABC123!?,proper,ERRORABC123!?,2,less_conv,convenient,problematic,not_recom,not_recom
80,usual,proper,complete,2,less_conv,inconv,nonprob,recommended,very_recom
81,usual,proper,complete,2,less_conv,ERRORABC123!?,ERRORABC123!?,priority,priority
82,ERRORABC123!?,proper,complete,2,less_conv,inconv,nonprob,not_recom,not_recom
83,usual,proper,complete,2,less_conv,inconv,slightly_prob,ERRORABC123!?,very_recom
84,usual,proper,complete,2,less_conv,inconv,slightly_prob,ERRORABC123!?,priority
85,usual,proper,complete,2,less_conv,ERRORABC123!?,slightly_prob,ERRORABC123!?,not_recom
86,usual,ERRORABC123!?,complete,2,less_conv,inconv,problematic,recommended,priority
87,usual,proper,complete,2,less_conv,inconv,problematic,priority,priority
88,usual,proper,complete,2,less_conv,inconv,problematic,not_recom,not_recom
89,usual,proper,complete,ERRORABC123!?,ERRORABC123!?,convenient,nonprob,recommended,priority
90,usual,proper,complete,2,critical,convenient,nonprob,priority,priority
91,usual,ERRORABC123!?,complete,2,critical,convenient,nonprob,ERRORABC123!?,not_recom
92,usual,proper,complete,2,critical,convenient,slightly_prob,recommended,priority
93,usual,proper,ERRORABC123!?,ERRORABC123!?,critical,convenient,slightly_prob,priority,priority
94,ERRORABC123!?,proper,complete,2,ERRORABC123!?,convenient,slightly_prob,not_recom,not_recom
95,usual,proper,complete,2,critical,convenient,problematic,recommended,priority
96,usual,proper,complete,2,critical,convenient,problematic,priority,priority
97,usual,proper,complete,2,critical,convenient,problematic,not_recom,not_recom
98,usual,proper,complete,ERRORABC123!?,critical,inconv,nonprob,ERRORABC123!?,priority
99,usual,proper,complete,2,critical,inconv,ERRORABC123!?,priority,priority
100,ERRORABC123!?,proper,complete,2,critical,inconv,nonprob,not_recom,not_recom
101,usual,proper,complete,2,critical,inconv,slightly_prob,ERRORABC123!?,priority
102,usual,ERRORABC123!?,complete,2,ERRORABC123!?,inconv,slightly_prob,priority,ERRORABC123!?
103,usual,proper,complete,2,critical,ERRORABC123!?,slightly_prob,not_recom,not_recom
104,usual,proper,ERRORABC123!?,2,ERRORABC123!?,inconv,problematic,recommended,priority
105,usual,proper,complete,ERRORABC123!?,ERRORABC123!?,inconv,problematic,priority,priority
106,usual,proper,complete,2,critical,inconv,problematic,not_recom,not_recom
107,usual,proper,complete,3,convenient,convenient,nonprob,recommended,very_recom
108,usual,proper,complete,3,convenient,convenient,nonprob,priority,priority
109,ERRORABC123!?,proper,complete,3,convenient,ERRORABC123!?,ERRORABC123!?,not_recom,ERRORABC123!?
110,usual,proper,ERRORABC123!?,3,ERRORABC123!?,convenient,slightly_prob,recommended,very_recom
111,usual,proper,complete,3,convenient,convenient,slightly_prob,priority,ERRORABC123!?
112,usual,proper,complete,ERRORABC123!?,convenient,convenient,slightly_prob,not_recom,not_recom
113,usual,proper,complete,3,convenient,convenient,problematic,recommended,priority
114,ERRORABC123!?,proper,complete,3,convenient,convenient,problematic,priority,priority
115,usual,ERRORABC123!?,complete,3,convenient,convenient,problematic,not_recom,not_recom
116,usual,ERRORABC123!?,complete,3,convenient,ERRORABC123!?,nonprob,recommended,priority
117,usual,proper,complete,3,convenient,inconv,nonprob,ERRORABC123!?,priority
118,usual,proper,ERRORABC123!?,3,convenient,inconv,nonprob,not_recom,not_recom
119,usual,proper,complete,3,convenient,inconv,slightly_prob,recommended,priority
120,usual,proper,complete,3,convenient,inconv,slightly_prob,priority,priority
121,usual,proper,complete,3,convenient,inconv,slightly_prob,not_recom,not_recom
122,usual,proper,complete,3,convenient,inconv,ERRORABC123!?,recommended,priority
123,usual,proper,complete,3,convenient,inconv,problematic,ERRORABC123!?,priority
124,usual,proper,complete,3,convenient,inconv,problematic,not_recom,not_recom
125,usual,proper,complete,3,less_conv,convenient,nonprob,recommended,priority
126,usual,proper,complete,3,less_conv,convenient,ERRORABC123!?,priority,priority
127,usual,proper,complete,3,less_conv,convenient,nonprob,not_recom,not_recom
128,usual,proper,complete,3,less_conv,convenient,slightly_prob,recommended,priority
129,usual,proper,complete,3,ERRORABC123!?,convenient,slightly_prob,priority,priority
130,usual,proper,ERRORABC123!?,3,less_conv,convenient,slightly_prob,not_recom,not_recom
131,usual,proper,complete,3,less_conv,convenient,problematic,recommended,priority
132,usual,proper,complete,3,less_conv,convenient,problematic,priority,priority
133,ERRORABC123!?,proper,complete,3,less_conv,convenient,problematic,not_recom,not_recom
134,usual,proper,complete,3,ERRORABC123!?,inconv,nonprob,recommended,priority
135,ERRORABC123!?,proper,complete,3,less_conv,inconv,nonprob,priority,priority
136,usual,proper,complete,ERRORABC123!?,less_conv,inconv,nonprob,not_recom,not_recom
137,usual,proper,complete,ERRORABC123!?,less_conv,inconv,slightly_prob,recommended,priority
138,usual,proper,complete,3,less_conv,inconv,slightly_prob,priority,priority
139,usual,proper,complete,3,less_conv,inconv,ERRORABC123!?,not_recom,not_recom
140,usual,proper,complete,3,less_conv,ERRORABC123!?,problematic,recommended,ERRORABC123!?
141,usual,proper,complete,3,less_conv,inconv,problematic,priority,priority
142,usual,proper,complete,3,less_conv,inconv,problematic,not_recom,not_recom
143,usual,proper,complete,3,critical,convenient,nonprob,recommended,priority
144,usual,proper,complete,3,critical,convenient,nonprob,priority,priority
145,usual,proper,complete,3,critical,convenient,nonprob,not_recom,not_recom
146,usual,proper,complete,3,critical,convenient,ERRORABC123!?,recommended,priority
147,usual,proper,complete,3,critical,ERRORABC123!?,slightly_prob,priority,ERRORABC123!?
148,usual,proper,complete,3,critical,convenient,slightly_prob,not_recom,not_recom
149,usual,ERRORABC123!?,complete,3,critical,convenient,problematic,recommended,priority
150,usual,proper,complete,3,critical,convenient,problematic,priority,priority
151,usual,proper,complete,3,critical,convenient,problematic,not_recom,ERRORABC123!?
152,usual,proper,complete,ERRORABC123!?,critical,inconv,nonprob,recommended,priority
153,usual,proper,ERRORABC123!?,ERRORABC123!?,critical,inconv,ERRORABC123!?,priority,priority
154,usual,proper,complete,ERRORABC123!?,critical,inconv,nonprob,not_recom,not_recom
155,usual,proper,complete,3,critical,inconv,slightly_prob,recommended,priority
156,usual,proper,complete,3,critical,inconv,slightly_prob,priority,priority
157,usual,proper,complete,ERRORABC123!?,critical,inconv,slightly_prob,ERRORABC123!?,not_recom
158,usual,proper,complete,3,ERRORABC123!?,inconv,problematic,recommended,priority
159,usual,proper,complete,3,critical,inconv,ERRORABC123!?,priority,priority
160,usual,proper,complete,ERRORABC123!?,critical,inconv,problematic,ERRORABC123!?,not_recom
161,usual,proper,complete,more,convenient,convenient,nonprob,recommended,very_recom
162,usual,proper,complete,more,convenient,convenient,nonprob,priority,priority
163,usual,proper,complete,more,convenient,convenient,ERRORABC123!?,not_recom,ERRORABC123!?
164,usual,ERRORABC123!?,complete,more,convenient,convenient,slightly_prob,recommended,very_recom
165,usual,proper,complete,more,ERRORABC123!?,convenient,slightly_prob,ERRORABC123!?,priority
166,usual,proper,complete,more,convenient,convenient,slightly_prob,not_recom,not_recom
167,usual,proper,complete,more,convenient,convenient,problematic,recommended,priority
168,usual,proper,complete,more,convenient,convenient,problematic,priority,priority
169,usual,proper,complete,more,convenient,convenient,problematic,not_recom,not_recom
170,usual,proper,ERRORABC123!?,more,convenient,inconv,nonprob,recommended,priority
171,usual,ERRORABC123!?,complete,ERRORABC123!?,convenient,inconv,nonprob,priority,priority
172,usual,ERRORABC123!?,complete,more,convenient,inconv,nonprob,not_recom,not_recom
173,usual,proper,complete,more,ERRORABC123!?,inconv,slightly_prob,recommended,priority
174,usual,proper,complete,more,convenient,inconv,slightly_prob,priority,priority
175,usual,proper,complete,more,convenient,inconv,slightly_prob,ERRORABC123!?,not_recom
176,usual,proper,complete,more,convenient,inconv,problematic,ERRORABC123!?,priority
177,usual,ERRORABC123!?,complete,more,convenient,inconv,ERRORABC123!?,priority,priority
178,usual,proper,complete,more,convenient,inconv,problematic,not_recom,not_recom
179,usual,proper,complete,more,less_conv,convenient,nonprob,ERRORABC123!?,priority
180,usual,proper,complete,more,less_conv,convenient,nonprob,ERRORABC123!?,ERRORABC123!?
181,ERRORABC123!?,proper,complete,more,less_conv,ERRORABC123!?,nonprob,not_recom,not_recom
182,usual,proper,complete,ERRORABC123!?,less_conv,convenient,slightly_prob,recommended,priority
183,usual,ERRORABC123!?,ERRORABC123!?,more,less_conv,convenient,slightly_prob,priority,priority
184,usual,proper,ERRORABC123!?,more,less_conv,convenient,slightly_prob,not_recom,not_recom
185,usual,ERRORABC123!?,complete,more,less_conv,convenient,problematic,recommended,priority
186,ERRORABC123!?,proper,complete,more,less_conv,convenient,problematic,ERRORABC123!?,priority
187,usual,proper,complete,more,less_conv,convenient,problematic,not_recom,not_recom
188,usual,proper,complete,more,ERRORABC123!?,inconv,nonprob,recommended,priority
189,usual,proper,complete,more,less_conv,inconv,nonprob,priority,priority
190,usual,proper,complete,more,less_conv,inconv,ERRORABC123!?,not_recom,not_recom
191,usual,proper,complete,more,less_conv,inconv,slightly_prob,recommended,priority
192,usual,proper,complete,more,less_conv,inconv,slightly_prob,priority,priority
193,usual,proper,complete,more,less_conv,inconv,slightly_prob,not_recom,not_recom
194,ERRORABC123!?,proper,complete,more,ERRORABC123!?,inconv,problematic,recommended,priority
195,ERRORABC123!?,proper,complete,more,less_conv,inconv,problematic,priority,priority
196,usual,proper,complete,ERRORABC123!?,less_conv,inconv,problematic,not_recom,not_recom
197,usual,proper,complete,more,critical,convenient,nonprob,recommended,priority
198,usual,proper,ERRORABC123!?,more,critical,convenient,nonprob,priority,priority
199,usual,proper,complete,more,critical,convenient,nonprob,not_recom,not_recom
200,usual,proper,complete,more,critical,convenient,slightly_prob,recommended,priority
201,usual,proper,complete,more,critical,convenient,slightly_prob,priority,priority
202,usual,ERRORABC123!?,complete,more,ERRORABC123!?,convenient,slightly_prob,not_recom,not_recom
203,usual,proper,complete,more,critical,convenient,problematic,recommended,priority
204,usual,proper,complete,more,critical,convenient,problematic,priority,priority
205,usual,proper,complete,more,critical,ERRORABC123!?,problematic,not_recom,not_recom
206,usual,proper,complete,more,critical,inconv,nonprob,recommended,priority
207,usual,proper,complete,more,critical,inconv,nonprob,ERRORABC123!?,priority
208,usual,ERRORABC123!?,complete,ERRORABC123!?,critical,inconv,nonprob,not_recom,not_recom
209,usual,proper,complete,more,critical,inconv,slightly_prob,recommended,priority
210,usual,proper,complete,more,critical,inconv,ERRORABC123!?,priority,priority
